config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn ../../instancesUC1withLB/mzn/warmstart/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;-1.0;-1;-1;-1;;;;;3599.599;;;;;singleobj-mzn-gurobiWS-LB-noUB;66;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/66_oven_scheduling.cpoptimizer_instance_3012-13.23.26.dat;1;0.006396825;403;-1;1;403.0;66.0;100.0;66.0;3597.93;3600.12;0.00347619;219.0;63000.0;singleobj-opl-reprjob-LB-noUB;66;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.006396825;403;-1;1;403.0;66.0;100.0;66.0;3597.95;3600.11;0.003619048;228.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;66;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn;1;0.985777778;62104;-1;1;427.0;66.0;100.0;66.0;3612.5488;3622.6543;0.000904762;57.0;63000.0;singleobj-mzn-gurobi-LB-noUB;66;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn ../../instancesUC1withLB/mzn/warmstart/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.987555556;62216;-1;1;455.0;66.0;100.0;66.0;3611.8084;3622.3867;0.000904762;57.0;63000.0;singleobj-mzn-gurobiWS-LB-noUB;66;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/66_oven_scheduling.cpoptimizer_instance_3012-13.23.26.dat;1;0.001047619;66;-1;1;411.0;66.0;100.0;66.0;3597.99;3600.1;0.000555556;35.0;63000.0;singleobj-opl-reprjob-LB-noUB;66;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001047619;66;-1;1;422.0;66.0;100.0;66.0;3597.86;3600.11;0.000571429;36.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;66;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn;1;0.986285714;62136;1;1;423.0;74.0;100.0;74.0;2608.9102;2619.1717;0.001587302;100.0;63000.0;singleobj-mzn-gurobi-LB-noUB;66;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn ../../instancesUC1withLB/mzn/warmstart/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.996634921;62788;1;1;556.0;94.0;100.0;94.0;196.0773;206.3481;0.001587302;100.0;63000.0;singleobj-mzn-gurobiWS-LB-noUB;66;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/66_oven_scheduling.cpoptimizer_instance_3012-13.23.26.dat;1;0.001587302;100;1;1;435.0;72.0;100.0;72.0;0.08;2.2;0.001587302;100.0;63000.0;singleobj-opl-reprjob-LB-noUB;66;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001587302;100;1;1;432.0;68.0;100.0;68.0;0.09;2.34;0.001587302;100.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;66;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;0.94415873;59482;1;1;148.0;45.0;98.0;15.0;68.8455;78.74659;0.000238095;15.0;63000.0;singleobj-mzn-gurobi-LB-noUB;67;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.943333333;59430;1;1;135.0;45.0;98.0;15.0;27.6736;37.98;0.000238095;15.0;63000.0;singleobj-mzn-gurobiWS-LB-noUB;67;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.000238095;15;-1;1;138.0;43.0;96.0;15.0;3597.86;3600.0;0.00015873;10.0;63000.0;singleobj-opl-reprjob-LB-noUB;67;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.000238095;15;-1;1;132.0;43.0;96.0;15.0;3597.84;3600.0;0.00015873;10.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;67;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;0.937777778;59080;-1;1;170.0;100.0;97.0;38.0;3610.831;3620.63451;0.001746032;110.0;63000.0;singleobj-mzn-gurobi-LB-noUB;67;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.969365079;61070;-1;1;334.0;167.0;99.0;62.0;3610.8345;3620.50845;0.001746032;110.0;63000.0;singleobj-mzn-gurobiWS-LB-noUB;67;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.001746032;110;-1;1;110.0;42.0;97.0;15.0;3597.83;3600.0;0.001047619;66.0;63000.0;singleobj-opl-reprjob-LB-noUB;67;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001746032;110;-1;1;110.0;43.0;98.0;15.0;3597.7;3600.0;0.001047619;66.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;67;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;0.944031746;59474;1;1;151.0;35.0;98.0;18.0;3218.4935;3228.28842;0.000555556;35.0;63000.0;singleobj-mzn-gurobi-LB-noUB;67;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.957333333;60312;-1;1;205.0;46.0;99.0;27.0;3610.7962;3620.39382;0.000555556;35.0;63000.0;singleobj-mzn-gurobiWS-LB-noUB;67;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.000555556;35;1;1;138.0;35.0;99.0;18.0;3292.84;3295.11;0.000555556;35.0;63000.0;singleobj-opl-reprjob-LB-noUB;67;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.000555556;35;1;1;133.0;35.0;100.0;17.0;85.13;87.22;0.000555556;35.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;67;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;-1.0;-1;-1;-1;;;;;3600.5402;;;;;singleobj-mzn-gurobi-LB-noUB;67;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.718349206;45256;-1;1;305.0;118.0;73.0;45.0;3610.2893;3620.15223;0.000555556;35.0;63000.0;singleobj-mzn-gurobiWS-LB-noUB;67;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.001126984;71;-1;1;489.0;218.0;71.0;88.0;3597.72;3600.0;7.94e-05;5.0;63000.0;singleobj-opl-reprjob-LB-noUB;67;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001126984;71;-1;1;445.0;176.0;71.0;75.0;3597.86;3600.0;7.94e-05;5.0;63000.0;singleobj-opl-reprjob-LB-WS-noUB;67;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;0.986583156;303781286;-1;1;4129.0;882.0;100.0;70.0;3613.9004;3624.6951;2.11e-07;65.0;307912500.0;singleobj-mzn-gurobi-LB-noUB;68;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.987641606;304107196;-1;1;4235.0;952.0;100.0;70.0;3610.8905;3621.4733;2.21e-07;68.0;307912500.0;singleobj-mzn-gurobiWS-LB-noUB;68;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;2.27e-07;70;-1;1;4013.0;1126.0;100.0;70.0;3597.9;3600.0;7.14e-08;22.0;307912500.0;singleobj-opl-reprjob-LB-noUB;68;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;2.27e-07;70;-1;1;3988.0;972.0;100.0;70.0;3597.84;3600.0;7.14e-08;22.0;307912500.0;singleobj-opl-reprjob-LB-WS-noUB;68;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;-1.0;-1;-1;-1;;;;;3600.549;;;;;singleobj-mzn-gurobi-LB-noUB;68;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.984270327;303069137;-1;1;3775.0;969.0;100.0;73.0;3610.5847;3621.3072;1.1e-05;3391.0;307912500.0;singleobj-mzn-gurobiWS-LB-noUB;68;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;1.24e-05;3804;-1;1;3804.0;1073.0;100.0;70.0;3597.85;3600.0;4.23e-06;1303.0;307912500.0;singleobj-opl-reprjob-LB-noUB;68;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;1.22e-05;3769;-1;1;3769.0;959.0;100.0;70.0;3597.83;3600.0;4.23e-06;1303.0;307912500.0;singleobj-opl-reprjob-LB-WS-noUB;68;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;-1.0;-1;-1;-1;;;;;3601.5918;;;;;singleobj-mzn-gurobi-LB-noUB;68;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.987572063;304085783;-1;1;4420.0;571.0;100.0;71.0;3617.5413;3628.7468;1.68e-06;516.0;307912500.0;singleobj-mzn-gurobiWS-LB-noUB;68;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;1.83e-06;564;-1;1;4001.0;564.0;100.0;70.0;3597.88;3600.0;1.68e-06;516.0;307912500.0;singleobj-opl-reprjob-LB-noUB;68;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;1.82e-06;561;-1;1;4037.0;561.0;100.0;70.0;3597.74;3600.0;1.68e-06;516.0;307912500.0;singleobj-opl-reprjob-LB-WS-noUB;68;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;-1.0;-1;-1;-1;;;;;3602.9677;;;;;singleobj-mzn-gurobi-LB-noUB;68;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.9914893;305291949;1;1;4617.0;1213.0;100.0;89.0;100.3114;110.9575;3.25e-07;100.0;307912500.0;singleobj-mzn-gurobiWS-LB-noUB;68;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;3.25e-07;100;1;1;5067.0;1337.0;100.0;98.0;2.92;5.01;3.25e-07;100.0;307912500.0;singleobj-opl-reprjob-LB-noUB;68;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;3.25e-07;100;1;1;4090.0;972.0;100.0;73.0;0.12;2.2;3.25e-07;100.0;307912500.0;singleobj-opl-reprjob-LB-WS-noUB;68;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn;1;0.966397949;303400636;-1;1;2984.0;441.0;99.0;38.0;3612.1134;3622.2296;1.18e-07;37.0;313950000.0;singleobj-mzn-gurobi-LB-noUB;69;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.96943033;304352652;1;1;3439.0;362.0;99.0;37.0;1568.0418;1578.828;1.18e-07;37.0;313950000.0;singleobj-mzn-gurobiWS-LB-noUB;69;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/69_oven_scheduling.cpoptimizer_instance_1212-10.34.51.dat;1;1.18e-07;37;-1;1;2485.0;444.0;100.0;37.0;3597.65;3600.0;3.19e-08;10.0;313950000.0;singleobj-opl-reprjob-LB-noUB;69;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;1.18e-07;37;-1;1;2509.0;322.0;97.0;37.0;3597.73;3600.0;3.19e-08;10.0;313950000.0;singleobj-opl-reprjob-LB-WS-noUB;69;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn;1;0.943149597;296101816;-1;1;2291.0;671.0;97.0;52.0;3611.4483;3621.39155;5.28e-06;1657.0;313950000.0;singleobj-mzn-gurobi-LB-noUB;69;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.957109158;300484420;-1;1;2845.0;770.0;98.0;68.0;3611.0931;3621.3994;5.28e-06;1657.0;313950000.0;singleobj-mzn-gurobiWS-LB-noUB;69;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/69_oven_scheduling.cpoptimizer_instance_1212-10.34.51.dat;1;7.34e-06;2303;-1;1;2303.0;372.0;98.0;40.0;3597.7;3600.0;5.28e-06;1657.0;313950000.0;singleobj-opl-reprjob-LB-noUB;69;ovenruntime
